"","ID","city","year","weekofyear","trimester","ndvi","precipitation","air_temp_mean","diur_temp_range","humidity","total_cases","cases"
"739",739,"sj",2004,28,"T3",0.28299036069232,0.0999743983614951,0.743342776250934,0.0827653359300077,0.687520418170022,21,"low"
"740",740,"sj",2004,29,"T3",0.231128384396942,0.151433691756272,0.785269121842692,0.0574488802337621,0.747468147671917,18,"low"
"741",741,"sj",2004,30,"T3",0.356662401130493,0.0607782898105479,0.762228517403673,0.0905550146053562,0.662528585432314,8,"low"
"742",742,"sj",2004,31,"T3",0.273219835295972,0.104608294930876,0.740132200141273,0.0827653359300077,0.753675269517729,7,"low"
"743",743,"sj",2004,32,"T3",0.321296131648831,0.0921402969790067,0.786968838575526,0.110029211295091,0.724599803993343,20,"low"
"744",744,"sj",2004,33,"T3",0.343130129373393,0.0535586277521761,0.840793201164905,0.0886075949365191,0.69781117282538,14,"low"
"745",745,"sj",2004,34,"T3",0.286726627071082,0.0954941116231439,0.814164305904221,0.0837390457640855,0.807089186544932,14,"low"
"746",746,"sj",2004,35,"T3",0.311477705562657,0.0519713261648745,0.829839471211704,0.0876338851024413,0.779320483501763,7,"low"
"747",747,"sj",2004,36,"T3",0.345231515453821,0.160291858678955,0.823040604280378,0.0866601752676819,0.698301208762983,14,"low"
"748",748,"sj",2004,37,"T3",0.316271676167466,0.108832565284178,0.835882908454617,0.0671859785786292,0.800555374058805,10,"low"
"749",749,"sj",2004,38,"T3",0.308530216448717,0.133870967741935,0.854579792251358,0.0730282375851406,0.821953609936004,13,"low"
"750",750,"sj",2004,39,"T3",0.373650998918178,0.629109062980031,0.682530689374222,0.0808179162611706,0.792388108462581,27,"low"
"751",751,"sj",2004,40,"T4",0.349332074331662,0.0257552483358935,0.845136921674984,0.157740993183985,0.714472394646708,13,"low"
"752",752,"sj",2004,41,"T4",0.22109043234094,0.0889144905273937,0.799055712929145,0.0817916260952484,0.7268866383612,18,"low"
"753",753,"sj",2004,42,"T4",0.458943506436299,0.213005632360471,0.776392823466535,0.122687439142873,0.764619405430847,16,"low"
"754",754,"sj",2004,43,"T4",0.294867229869539,0.0277009728622632,0.794711992419066,0.0740019474198999,0.683763475989356,16,"low"
"755",755,"sj",2004,44,"T4",0.315435023357537,0.247619047619048,0.694995278572052,0.0691333982474663,0.691604050968134,20,"low"
"756",756,"sj",2004,45,"T4",0.447962653956872,0.270071684587814,0.665533522178116,0.0710808179163034,0.583469454432511,17,"low"
"757",757,"sj",2004,46,"T4",0.206429661401255,0.0480030721966206,0.698772426749716,0.0710808179163034,0.608624632478943,4,"low"
"758",758,"sj",2004,47,"T4",0.440122865814205,0.314567332309268,0.51709159580801,0.0340798442063535,0.605031035606999,15,"low"
"759",759,"sj",2004,48,"T4",0.331485693788458,0.0470302099334357,0.501605287988731,0.0418695228823835,0.366546880103506,8,"low"
"760",760,"sj",2004,49,"T4",0.253300620500842,0,0.549386213335198,0.0516066212272507,0.394152237837952,6,"low"
"761",761,"sj",2004,50,"T4",0.305141655436022,0,0.466477809196093,0.068159688412707,0.342208428623558,12,"low"
"762",762,"sj",2004,51,"T4",0.215524661347466,0.0141833077316948,0.550897072712025,0.0603700097373585,0.560927801371383,15,"low"
"763",763,"sj",2004,52,"T4",0.218351443237517,0.384818228366615,0.535033050048536,0.0477117818888949,0.621202221502158,11,"low"
"764",764,"sj",2005,53,"T4",0.155167361510944,0.11715409134764,0.537544226706964,0.241735923966797,0.575220290246636,10,"low"
"765",765,"sj",2005,1,"T1",0.23201241823917,0,0.390179414500103,0.0408958130476242,0.291081345964213,15,"low"
"766",766,"sj",2005,2,"T1",0.266583946966804,0,0.391879131232936,0.0379746835447093,0.380431231630808,17,"low"
"767",767,"sj",2005,3,"T1",0.254897100622372,0.0375576036866359,0.36487252126024,0.0379746835447093,0.452303168898158,7,"low"
"768",768,"sj",2005,4,"T1",0.287237022960309,0.0389144905273937,0.251180358838569,0.0886075949365191,0.271643253837425,7,"low"
"769",769,"sj",2005,5,"T1",0.302742933052609,0,0.200566572226652,0.0418695228823835,0.234890558642984,8,"low"
"770",770,"sj",2005,6,"T1",0.3600189571066,0,0.193767705295325,0.119766309639958,0.0739954263379188,9,"low"
"771",771,"sj",2005,7,"T1",0.40825890506966,0,0.227006609999132,0.117818889970439,0.12479581835695,12,"low"
"772",772,"sj",2005,8,"T1",0.342743948396365,0,0.243814919707041,0.0545277507301656,0.174452793203487,12,"low"
"773",773,"sj",2005,9,"T1",0.207831580068205,0,0.348441926264343,0.109055501460331,0.346945442667996,5,"low"
"774",774,"sj",2005,10,"T1",0.475742525614566,0.0100614439324117,0.452880075465646,0.204479065238121,0.398889251882389,4,"low"
"775",775,"sj",2005,11,"T1",0.370265472034917,0,0.425118035804536,0.19766309639685,0.293531525652227,11,"low"
"776",776,"sj",2005,12,"T1",0.259769392836294,0,0.477431539149286,0.174294060370123,0.337634759887843,4,"low"
"777",777,"sj",2005,13,"T1",0.280739306259352,0,0.58659112370488,0.0983446932813862,0.465044103241531,5,"low"
"778",778,"sj",2005,14,"T2",0.273816909222615,0.0344086021505376,0.591123701570958,0.112950340798687,0.524665142114545,7,"low"
"779",779,"sj",2005,15,"T2",0.166343770058283,0.0862519201228878,0.602077431524159,0.138266796494251,0.525971904607197,1,"low"
"780",780,"sj",2005,16,"T2",0.249362284035308,0.109779825908858,0.710859301235541,0.16163583252166,0.61058477621792,1,"low"
"781",781,"sj",2005,17,"T2",0.21902561646054,0.599411162314388,0.566005665687101,0.151898734176792,0.600130676253839,4,"low"
"782",782,"sj",2005,18,"T2",0.174935888195482,0,0.648347497626004,0.0954235637777897,0.599967330945116,2,"low"
"783",783,"sj",2005,19,"T2",0.310516339136934,0.0989759344598054,0.702360717703588,0.106134371957416,0.566808232611184,6,"low"
"784",784,"sj",2005,20,"T2",0.248841419701068,0.262570404505888,0.58564683666046,0.0788704965923335,0.665142110429051,3,"low"
"785",785,"sj",2005,21,"T2",0.280415005039023,0.40179211469534,0.683474976418642,0.116845180136361,0.774093433519722,4,"low"
"786",786,"sj",2005,22,"T2",0.283314111522688,0.21705069124424,0.820207743147126,0.105160662122657,0.856582816071311,10,"low"
"787",787,"sj",2005,23,"T2",0.374730641911613,0.0819764464925755,0.856846081184393,0.0827653359300077,0.737504083634004,12,"low"
"788",788,"sj",2005,24,"T2",0.326121528961689,0.249513568868408,0.706704438081461,0.10321324245382,0.721822933687883,21,"low"
"789",789,"sj",2005,25,"T2",0.425093965011925,0.0214029697900666,0.885930122734126,0.14703018500504,0.837634759882126,26,"low"
"790",790,"sj",2005,26,"T2",0.29947110639819,0.059805427547363,0.853068933006729,0.0837390457640855,0.815256452141155,21,"low"
"791",791,"sj",2005,27,"T3",0.466107250868229,0.107680491551459,0.87856468360259,0.108081791626253,0.81983012087687,30,"low"
"792",792,"sj",2005,28,"T3",0.302807261625559,0.236866359447005,0.797355996196311,0.0856864654336042,0.77670695851646,45,"low"
"793",793,"sj",2005,29,"T3",0.315117738910757,0.101100870455709,0.824362606169008,0.0740019474198999,0.773603397582119,56,"low"
"794",794,"sj",2005,30,"T3",0.303380519312458,0.164490527393753,0.821907459879959,0.0934761441089526,0.845965370798507,75,"low"
"795",795,"sj",2005,31,"T3",0.226473594002964,0.20568356374808,0.862322946227096,0.10321324245382,0.813622999019624,83,"low"
"796",796,"sj",2005,32,"T3",0.426007947611492,0.0464669738863287,0.887440982110953,0.111002921129168,0.825873897425394,82,"low"
"797",797,"sj",2005,33,"T3",0.280796664157405,0.0764464925755248,0.902927289930232,0.14021421616377,0.800882064687685,126,"low"
"798",798,"sj",2005,34,"T3",0.22902695640865,0.253507424475166,0.864966950004342,0.138266796494251,0.73848415550921,119,"low"
"799",799,"sj",2005,35,"T3",0.273909497665941,0.19726062467998,0.879886685491213,0.12463485881171,0.817706631817736,137,"low"
"800",800,"sj",2005,36,"T3",0.322950486532084,0.0596518177163338,0.902927289930232,0.209347614410554,0.736524011758799,131,"low"
"801",801,"sj",2005,37,"T3",0.285153615354016,0.111546338965694,1,0.138266796494251,0.883208101930551,112,"low"
"802",802,"sj",2005,38,"T3",0.280607605205515,0.171172555043523,0.906893295596108,0.150925024342715,0.77638026788758,82,"low"
"803",803,"sj",2005,39,"T3",0.28397115560431,0.0943676395289298,0.85646836634019,0.148977604673878,0.799085266257431,73,"low"
"804",804,"sj",2005,40,"T4",0.271671209765615,0.174884792626728,0.853257790362727,0.0905550146053562,0.775563541332531,43,"low"
"805",805,"sj",2005,41,"T4",0.225332103382194,0.404070660522273,0.687252124596306,0.0808179162611706,0.722639660242931,55,"low"
"806",806,"sj",2005,42,"T4",0.362716063489628,0.287147977470558,0.791690273797609,0.107108081791494,0.828160731793251,55,"low"
"807",807,"sj",2005,43,"T4",0.303589543171289,0.0531233998975934,0.800566572173774,0.0740019474198999,0.831917673962483,53,"low"
"808",808,"sj",2005,44,"T4",0.351725252304521,0.101689708141321,0.820396600503132,0.0827653359300077,0.757432211698395,46,"low"
"809",809,"sj",2005,45,"T4",0.33012670553853,0.0696876600102407,0.796978281352108,0.0525803310613285,0.744691277366456,43,"low"
"810",810,"sj",2005,46,"T4",0.344052102405908,0.0956477214541731,0.705382436192838,0.0613437195714363,0.677229663514664,29,"low"
"811",811,"sj",2005,47,"T4",0.471735407306641,0.0370967741935484,0.638715769561426,0.0837390457640855,0.552597190466437,22,"low"
"812",812,"sj",2005,48,"T4",0.54579655109697,0.0682283666154634,0.601133144479739,0.0720545277510628,0.55521071545174,26,"low"
"813",813,"sj",2005,49,"T4",0.32091298061045,0,0.521246458962091,0.094449853943712,0.319176739624827,13,"low"
"814",814,"sj",2005,50,"T4",0.238999046063839,0,0.59433427754842,0.0555014605649249,0.458020254817801,17,"low"
"815",815,"sj",2005,51,"T4",0.465165832586301,0,0.502927289877354,0.0798442064264112,0.436458673643313,8,"low"
"816",816,"sj",2006,52,"T4",0.201042518492045,0.164055299539171,0.596411709125457,0.0603700097373585,0.492976151581988,13,"low"
"817",817,"sj",2006,1,"T1",0.220539627630933,0.0416538658474142,0.534277620360122,0.0506329113924914,0.398725906573667,10,"low"
"818",818,"sj",2006,2,"T1",0.348230903267918,0.186098310291859,0.488762983946698,0.0740019474198999,0.326527278666002,17,"low"
"819",819,"sj",2006,3,"T1",0.111857804032143,0.190501792114695,0.497828139678861,0.0730282375851406,0.466350865734182,19,"low"
"820",820,"sj",2006,4,"T1",0.226787902991322,0,0.482719546703785,0.04479065238598,0.363770009798046,9,"low"
"821",821,"sj",2006,5,"T1",0.300751261763051,0,0.38413597725719,0.0545277507301656,0.245181313298342,9,"low"
"822",822,"sj",2006,6,"T1",0.168266544817593,0.0464669738863287,0.421718602471075,0.0584225900685214,0.363933355118203,9,"low"
"823",823,"sj",2006,7,"T1",0.44610730895253,0,0.438904627023188,0.113924050632765,0.407709898724939,3,"low"
"824",824,"sj",2006,8,"T1",0.399717691019287,0.0302099334357399,0.452124645909431,0.0701071080815441,0.30561907873784,7,"low"
"825",825,"sj",2006,9,"T1",0.199833476583496,0,0.465722379639878,0.0876338851024413,0.255635413262423,7,"low"
"826",826,"sj",2006,10,"T1",0.294612291753689,0,0.443248347533267,0.141187925997848,0.318033322440898,0,"low"
"827",827,"sj",2006,11,"T1",0.289630548768449,0.0428571428571429,0.34711992437572,0.0856864654336042,0.226886638355483,2,"low"
"828",828,"sj",2006,12,"T1",0.244455085503297,0.0802355350742447,0.452880075465646,0.10223953261906,0.355276053584376,3,"low"
"829",829,"sj",2006,13,"T1",0.284681288569458,0.0625704045058884,0.484796978280822,0.136319376825414,0.368343678533761,3,"low"
"830",830,"sj",2006,14,"T2",0.280750267959937,0.445570916538658,0.476487252104874,0.12463485881171,0.466350865734182,1,"low"
"831",831,"sj",2006,15,"T2",0.261631107836133,0.114797747055812,0.533711048159913,0.0983446932813862,0.440215615812545,3,"low"
"832",832,"sj",2006,16,"T2",0.228794493480861,0.155811571940604,0.522946175562718,0.118792599805198,0.474518131330406,3,"low"
"833",833,"sj",2006,17,"T2",0.269521943949295,0.264592933947773,0.56355051939806,0.130477117818903,0.470761189161174,3,"low"
"834",834,"sj",2006,18,"T2",0.270207443471329,0.139452124935996,0.560151085932393,0.138266796494251,0.504083632803829,7,"low"
"835",835,"sj",2006,19,"T2",0.270665437766018,0.0309523809523809,0.460623229441385,0.068159688412707,0.373897419144681,3,"low"
"836",836,"sj",2006,20,"T2",0.372655213562837,0.266129032258065,0.599622285102911,0.0973709834466269,0.688173799416348,5,"low"
"837",837,"sj",2006,21,"T2",0.350469970654534,0.0094726062467998,0.775448536289917,0.110029211295091,0.694870957211197,11,"low"
"838",838,"sj",2006,22,"T2",0.28325824833849,0.166205837173579,0.784513692154279,0.111976630963928,0.637373407385883,5,"low"
"839",839,"sj",2006,23,"T2",0.267148781172814,0.0510240655401946,0.81076487257076,0.114897760467524,0.657301535450273,5,"low"
"840",840,"sj",2006,24,"T2",0.253378430834,0.0193548387096774,0.844192634498366,0.094449853943712,0.693890885335992,6,"low"
"841",841,"sj",2006,25,"T2",0.27496797998135,0.0510752688172043,0.772426817800659,0.0993184031161456,0.729010127408901,6,"low"
"842",842,"sj",2006,26,"T2",0.389019241673577,0.284562211981567,0.77582625113412,0.0603700097373585,0.795328324076765,4,"low"
"843",843,"sj",2006,27,"T3",0.334990490455834,0.134741423451101,0.78640226624311,0.0856864654336042,0.708918654035787,4,"low"
"844",844,"sj",2006,28,"T3",0.288280709005476,0.145238095238095,0.743909348451143,0.0905550146053562,0.743221169553648,8,"low"
"845",845,"sj",2006,29,"T3",0.336940744202299,0.0425243215565796,0.741454202029896,0.0817916260952484,0.719862789937471,14,"low"
"846",846,"sj",2006,30,"T3",0.173438197484386,0.0761392729134664,0.814164305904221,0.0895813047712784,0.742241097678442,12,"low"
"847",847,"sj",2006,31,"T3",0.27691272703434,0.240092165898618,0.762039660047667,0.0983446932813862,0.767396275724873,16,"low"
"848",848,"sj",2006,32,"T3",0.277567076440235,0.163415258576549,0.736732766807812,0.10223953261906,0.719372753999868,10,"low"
"849",849,"sj",2006,33,"T3",0.385947995840097,0.00816692268305171,0.829461756367501,0.075949367088737,0.755962103885586,16,"low"
"850",850,"sj",2006,34,"T3",0.33276589525197,0.180773169482847,0.817752596725886,0.0954235637777897,0.776543613196303,18,"low"
"851",851,"sj",2006,35,"T3",0.337414189926855,0.131797235023041,0.850424929229476,0.075949367088737,0.790918000661207,15,"low"
"852",852,"sj",2006,36,"T3",0.262480425202899,0.0617255504352279,0.850802643941488,0.111976630963928,0.76445606011069,23,"low"
"853",853,"sj",2006,37,"T3",0.279440651365901,0.172324628776242,0.854390934895352,0.146056475170281,0.76233257106299,17,"low"
"854",854,"sj",2006,38,"T3",0.27998096947082,0.0695852534562212,0.896694995331321,0.14021421616377,0.742567788307322,33,"low"
"855",855,"sj",2006,39,"T3",0.281013704990832,0.0707373271889401,0.886874409778545,0.153846153846311,0.764129369493244,15,"low"
"856",856,"sj",2006,40,"T4",0.466435012281288,0.0312852022529442,0.904060434330658,0.116845180136361,0.718719372753543,13,"low"
"857",857,"sj",2006,41,"T4",0.32320390339243,0.113620071684588,0.89386213406587,0.0808179162611706,0.748611564855846,11,"low"
"858",858,"sj",2006,42,"T4",0.309073996143295,0.164234511008705,0.809065155837926,0.113924050632765,0.763639333555642,14,"low"
"859",859,"sj",2006,43,"T4",0.285607573921294,0.24431643625192,0.799433427773348,0.117818889970439,0.771153217905539,17,"low"
"860",860,"sj",2006,44,"T4",0.345556804302838,0.0407322068612391,0.83286118983316,0.0963972736125491,0.826853969289165,19,"low"
"861",861,"sj",2006,45,"T4",0.193082999578746,0.0169226830517153,0.825495750701625,0.0837390457640855,0.674779483826649,20,"low"
"862",862,"sj",2006,46,"T4",0.0176796417202738,0.0545058883768561,0.763739376780501,0.075949367088737,0.542959817057404,12,"low"
"863",863,"sj",2006,47,"T4",0.345077851884806,0.145954941116231,0.620396600608895,0.129503407984143,0.499019928130511,21,"low"
"864",864,"sj",2006,48,"T4",0.225492748801537,0.131336405529954,0.754485363560133,0.105160662122657,0.643743874551852,7,"low"
"865",865,"sj",2006,49,"T4",0.292237222169346,0.0640552995391705,0.642492917871296,0.04479065238598,0.486442339107296,19,"low"
"866",866,"sj",2006,50,"T4",0.305335701423861,0,0.660245514623617,0.0506329113924914,0.602744201239142,10,"low"
"867",867,"sj",2006,51,"T4",0.243289837313793,0,0.616997167143228,0.0418695228823835,0.480398562558772,13,"low"
"868",868,"sj",2007,1,"T1",0.410211462351778,0,0.532955618471499,0.0350535540411128,0.443645867364331,10,"low"
"869",869,"sj",2007,2,"T1",0.352776914813348,0,0.519735599585263,0.0516066212272507,0.388761842535754,8,"low"
"870",870,"sj",2007,3,"T1",0.213239689482332,0.162339989759345,0.473465533483418,0.114897760467524,0.417673962762851,21,"low"
"871",871,"sj",2007,4,"T1",0.467399898967681,0,0.471765816750584,0.0418695228823835,0.331427638030597,11,"low"
"872",872,"sj",2007,5,"T1",0.314544984118239,0,0.437582625134565,0.165530671859334,0.279810519445083,9,"low"
"873",873,"sj",2007,6,"T1",0.276592425221271,0,0.517280453296215,0.0778967867575741,0.38729173473438,14,"low"
"874",874,"sj",2007,7,"T1",0.276330207709251,0,0.503493862077563,0.143135345666685,0.396602417514532,14,"low"
"875",875,"sj",2007,8,"T1",0.432022704105583,0,0.538621340870201,0.142161635832607,0.385984972230294,15,"low"
"876",876,"sj",2007,9,"T1",0.177974550943221,0,0.486496695013656,0.104186952287898,0.439725579874942,18,"low"
"877",877,"sj",2007,10,"T1",0.297636124425508,0,0.592067988615377,0.116845180136361,0.455243384512341,16,"low"
"878",878,"sj",2007,11,"T1",0.314141830455839,0,0.579036827217338,0.111002921129168,0.419307415884383,12,"low"
"879",879,"sj",2007,12,"T1",0.29770497904789,0.0233486943164362,0.504627006610188,0.0866601752676819,0.394642273764121,20,"low"
"880",880,"sj",2007,13,"T1",0.243795011483027,0.0863287250384024,0.544664778113114,0.0798442064264112,0.460307089185659,8,"low"
"881",881,"sj",2007,14,"T2",0.32406304396278,0.23215565796211,0.415297450383959,0.0486854917236542,0.349558967664733,3,"low"
"882",882,"sj",2007,15,"T2",0.309155842203863,0.0335125448028674,0.517847025496424,0.116845180136361,0.365076772302132,13,"low"
"883",883,"sj",2007,16,"T2",0.283636902662944,0,0.621340887653308,0.111976630963928,0.473211368837754,4,"low"
"884",884,"sj",2007,17,"T2",0.240572598392365,0.178443420378904,0.579981114261758,0.136319376825414,0.593596863767712,1,"low"
"885",885,"sj",2007,18,"T2",0.284282476561884,0.238172043010753,0.54730878189036,0.0584225900685214,0.583306109112354,10,"low"
"886",886,"sj",2007,19,"T2",0.249490022141727,0.0251664106502816,0.638715769561426,0.0963972736125491,0.598170532503427,8,"low"
"887",887,"sj",2007,20,"T2",0.366990665731289,0.0174091141833077,0.796411709151899,0.123661148977632,0.673799411962878,13,"low"
"888",888,"sj",2007,21,"T2",0.249570812124095,0.0158730158730159,0.800755429661979,0.116845180136361,0.604867690298277,10,"low"
"889",889,"sj",2007,22,"T2",0.342653818547792,0.11699948796723,0.770160528735418,0.149951314507955,0.633616465205217,21,"low"
"890",890,"sj",2007,23,"T2",0.255399031122847,0.219687660010241,0.836260623166621,0.141187925997848,0.662201894803434,18,"low"
"891",891,"sj",2007,24,"T2",0.221858725041294,0.159805427547363,0.781869688377033,0.0701071080815441,0.646520744857312,21,"low"
"892",892,"sj",2007,25,"T2",0.387921255607581,0.0403481822836661,0.860623229494263,0.110029211295091,0.660078405755734,34,"low"
"893",893,"sj",2007,26,"T2",0.472658372158631,0.117972350230415,0.854202077407147,0.0895813047712784,0.712512250896296,25,"low"
"894",894,"sj",2007,27,"T3",0.340506878478293,0.048873527905786,0.843437204942151,0.118792599805198,0.662855276061194,34,"low"
"895",895,"sj",2007,28,"T3",0.378186379835157,0.00289298515104967,0.837582625055244,0.0983446932813862,0.66840901666068,33,"low"
"896",896,"sj",2007,29,"T3",0.314357362606122,0.104198668714798,0.834372049077789,0.106134371957416,0.662038549494711,40,"low"
"897",897,"sj",2007,30,"T3",0.258245706676467,0.2178955453149,0.774693106733702,0.10223953261906,0.758738974191047,42,"low"
"898",898,"sj",2007,31,"T3",0.428506424683166,0.00261136712749616,0.85212464583011,0.100292112950223,0.657628226067719,36,"low"
"899",899,"sj",2007,32,"T3",0.279558873453389,0.0966461853558628,0.863833805471725,0.0827653359300077,0.765109441357016,72,"low"
"900",900,"sj",2007,33,"T3",0.300196513383244,0.185458269329237,0.839660056632281,0.0798442064264112,0.765599477294619,75,"low"
"901",901,"sj",2007,34,"T3",0.442493677559453,0.0882488479262673,0.829650613723499,0.0973709834466269,0.753511924209006,76,"low"
"902",902,"sj",2007,35,"T3",0.334764552582643,0.160163850486431,0.818696883902505,0.0915287244401155,0.71855602744482,92,"low"
"903",903,"sj",2007,36,"T3",0.419923931385655,0.0787762416794675,0.870254957558841,0.111976630963928,0.703691604053747,71,"low"
"904",904,"sj",2007,37,"T3",0.425014116559594,0.0265488991295443,0.856846081184393,0.122687439142873,0.686540346294816,112,"low"
"905",905,"sj",2007,38,"T3",0.300147620873944,0.18020993343574,0.870066100070636,0.0993184031161456,0.722803005551655,106,"low"
"906",906,"sj",2007,39,"T3",0.265685609970213,0.241602662570404,0.848347497652439,0.151898734176792,0.716432538385685,101,"low"
"907",907,"sj",2007,40,"T4",0.332770911623424,0.190732206861239,0.84438149198657,0.0905550146053562,0.732113688343241,170,"moderate"
"908",908,"sj",2007,41,"T4",0.304976035553091,0.277163338453661,0.813597733704012,0.111976630963928,0.761515844496507,135,"low"
"909",909,"sj",2007,42,"T4",0.40215836317568,0.0449564772145417,0.906515580751897,0.12463485881171,0.700914733748287,106,"low"
"910",910,"sj",2007,43,"T4",0.355451027747716,0.0421915002560164,0.842304060409534,0.075949367088737,0.635739954264351,68,"low"
"911",911,"sj",2007,44,"T4",0.347500532994706,0.352150537634409,0.637582625161007,0.0847127555988448,0.661711858877265,48,"low"
"912",912,"sj",2007,45,"T4",0.187752696306991,0.0390424987199181,0.789046270020364,0.0613437195714363,0.638026788632209,48,"low"
"913",913,"sj",2007,46,"T4",0.275374121674533,0.10752688172043,0.700472143482549,0.148977604673878,0.61368833715226,26,"low"
"914",914,"sj",2007,47,"T4",0.457550544877052,0.187839221710189,0.68555240786348,0.0788704965923335,0.625612544917716,33,"low"
"915",915,"sj",2007,48,"T4",0.204968866374605,0.0408346134152586,0.588857412637915,0.0486854917236542,0.34906893172713,29,"low"
"916",916,"sj",2007,49,"T4",0.234652612344443,0.0456989247311828,0.579603399417547,0.0506329113924914,0.452793204835761,17,"low"
"917",917,"sj",2007,50,"T4",0.203785262540182,0.0801331285202253,0.563739376754058,0.0769230769228148,0.504737014050155,12,"low"
"918",918,"sj",2007,51,"T4",0.314187090950163,0.159011776753712,0.533144475959704,0.0691333982474663,0.52923881085026,13,"low"
"919",919,"sj",2007,52,"T4",0.315651226033662,0,0.524457034939545,0.111002921129168,0.411956876843208,17,"low"
"920",920,"sj",2008,1,"T1",0.208126917366025,0,0.449858356976389,0.0331061343722757,0.365403462919578,15,"low"
"921",921,"sj",2008,2,"T1",0.415846240232878,0.0953405017921147,0.463644948062841,0.0477117818888949,0.373244037898356,14,"low"
"922",922,"sj",2008,3,"T1",0.307233067444553,0,0.395467422054602,0.111976630963928,0.317053250577127,15,"low"
"923",923,"sj",2008,4,"T1",0.168045061750464,0.207936507936508,0.440604343756021,0.0438169425512207,0.383044756616111,10,"low"
"924",924,"sj",2008,5,"T1",0.299801406030946,0,0.447592067911147,0.13242453748774,0.307905913105697,9,"low"
"925",925,"sj",2008,6,"T1",0.318236857495486,0,0.343909348398257,0.0486854917236542,0.172655994773232,2,"low"
"926",926,"sj",2008,7,"T1",0.284399231874093,0,0.423418319203909,0.0545277507301656,0.303168899049825,6,"low"
"927",927,"sj",2008,8,"T1",0.255942798245065,0,0.432483474936072,0.0360272638751906,0.32277033649677,8,"low"
"928",928,"sj",2008,9,"T1",0.347603528557868,0,0.413786591139331,0.0632911392402734,0.257432211692678,5,"low"
"929",929,"sj",2008,10,"T1",0.238352491520855,0,0.4287063267584,0.0856864654336042,0.315419797455595,1,"low"
"930",930,"sj",2008,11,"T1",0.0667657374185685,0,0.39131255903272,0.049659201557732,0.229336818032064,2,"low"
"931",931,"sj",2008,12,"T1",0.263699763873906,0,0.366005665660665,0.171372930866527,0.231133616462318,3,"low"
"932",932,"sj",2008,13,"T1",0.425332406795137,0.0696108550947261,0.307082153004992,0.104186952287898,0.220516171189514,4,"low"
"933",933,"sj",2008,14,"T2",0.210034722635917,0.00977982590885817,0.455524079242892,0.0925024342748749,0.336981378641517,3,"low"
"934",934,"sj",2008,15,"T2",0.184930914025248,0.0434203789042499,0.373371104792194,0.0564751703990027,0.282260699121663,1,"low"
"935",935,"sj",2008,16,"T2",0.387360905543138,0,0.395845136898805,0.0973709834466269,0.245017967989619,3,"low"
"936",936,"sj",2008,17,"T2",0.205680306865146,0,0.533711048159913,0.177215189873038,0.452303168898158,5,"low"
"937",937,"iq",2000,26,"T2",0.537881929476497,0.0650537634408602,0.278186968811265,0.516066212267736,0.56435805292317,0,"low"
"938",938,"iq",2000,27,"T3",0.584323806517539,0.155171530977983,0.264211520236608,0.610516066212129,0.588533159105829,0,"low"
"939",939,"iq",2000,28,"T3",0.440984994415337,0.142140296979007,0.235316336175087,0.410905550145079,0.617935315259095,0,"low"
"940",940,"iq",2000,29,"T3",0.502026817320636,0.014336917562724,0.0953729933369345,0.528724440116199,0.310519438091,0,"low"
"941",941,"iq",2000,30,"T3",0.685798798671653,0.160675883256528,0.237582625108122,0.555014605646523,0.426331264296678,0,"low"
"942",942,"iq",2000,31,"T3",0.525327548416335,0.0415770609318996,0.337865911155352,0.846153846150281,0.195034302514203,0,"low"
"943",943,"iq",2000,32,"T3",0.746205926959796,0.228801843317972,0.354863078351459,0.689386562801055,0.411140150276725,0,"low"
"944",944,"iq",2000,33,"T3",0.784163891971364,0.107731694828469,0.395467422054602,0.841285296979892,0.428781443973258,0,"low"
"945",945,"iq",2000,34,"T3",0.758532832128118,0.126011264720942,0.476298394748868,0.846153846150281,0.311989545903809,0,"low"
"946",946,"iq",2000,35,"T3",0.696604993138572,0.137352790578597,0.605854579834029,0.756572541378321,0.382064684740905,0,"low"
"947",947,"iq",2000,36,"T3",0.645242923193784,0.0591909882232463,0.815297450436838,0.923076923075141,0.107154524671851,1,"low"
"948",948,"iq",2000,37,"T3",0.704350907663382,0.0886328725038402,0.690462700705967,0.851996105156111,0.401502776867693,0,"low"
"949",949,"iq",2000,38,"T3",0.696594055185777,0.249743983614951,0.370160528814739,0.678675754624836,0.299901992818196,0,"low"
"950",950,"iq",2000,39,"T3",0.441678456431743,0.245494111623144,0.623984891430561,0.925998052581463,0.352499183278916,0,"low"
"951",951,"iq",2000,40,"T4",0.635864362059849,0.118330773169483,0.49405099150119,0.723466407007408,0.506860503109289,0,"low"
"952",952,"iq",2000,41,"T4",0.493851766257055,0.079621095750128,0.507459867743439,0.82667964946191,0.498039856255305,1,"low"
"953",953,"iq",2000,42,"T4",0.622553795481564,0.0645417306707629,0.60491029265741,0.925024342746022,0.43596863770571,1,"low"
"954",954,"iq",2000,43,"T4",0.764520292632732,0.126088069636457,0.648536354982002,0.824732229791028,0.512250898400053,0,"low"
"955",955,"iq",2000,44,"T4",0.612229918634245,0.173169482846902,0.63512747873976,0.815968841285691,0.589186540352155,0,"low"
"956",956,"iq",2000,45,"T4",0.575105165796881,0.132693292370712,0.808120868793507,0.784810126578845,0.58673636066414,0,"low"
"957",957,"iq",2000,46,"T4",0.320897193917662,0.100486431131592,0.925590179392849,0.818889970785198,0.476151584451938,0,"low"
